source_id,source_family,construct,country,country_code,year_or_wave,period_start,period_end,resolution,source_era,coverage_status,value_inspected,note
WHR2024_ANNUAL,Gallup/WHR,Life Ladder,Afghanistan,,2008,2008,2008,country-year,,observed,no,Coverage-only row generated from validated WHR2024 annual mirror; outcome value omitted.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2020,2020,2020,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2021,2021,2021,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2022,2022,2022,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,Ukraine,UKR,2023,2023,2023,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2005,2005,2005,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2006,2006,2006,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2007,2007,2007,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2008,2008,2008,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2009,2009,2009,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2010,2010,2010,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2011,2011,2011,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2012,2012,2012,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2013,2013,2013,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2014,2014,2014,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2015,2015,2015,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2016,2016,2016,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2017,2017,2017,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2018,2018,2018,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2019,2019,2019,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2020,2020,2020,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2021,2021,2021,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2022,2022,2022,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Arab Emirates,ARE,2023,2023,2023,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1870,1870,1870,country-year,Huberman-Minns historical,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1880,1880,1880,country-year,Huberman-Minns historical,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1890,1890,1890,country-year,Huberman-Minns historical,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1900,1900,1900,country-year,Huberman-Minns historical,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1913,1913,1913,country-year,Huberman-Minns historical,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1929,1929,1929,country-year,Huberman-Minns historical,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1938,1938,1938,country-year,Huberman-Minns historical,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1950,1950,1950,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1951,1951,1951,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1952,1952,1952,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1953,1953,1953,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1954,1954,1954,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1955,1955,1955,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1956,1956,1956,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1957,1957,1957,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1958,1958,1958,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1959,1959,1959,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1960,1960,1960,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1961,1961,1961,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1962,1962,1962,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1963,1963,1963,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1964,1964,1964,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1965,1965,1965,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1966,1966,1966,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1967,1967,1967,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1968,1968,1968,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1969,1969,1969,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1970,1970,1970,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1971,1971,1971,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1972,1972,1972,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1973,1973,1973,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
OWID_ANNUAL_HOURS,OWID / Huberman-Minns + Penn World Table,Annual working hours per worker,United Kingdom,GBR,1974,1974,1974,country-year,Penn World Table era,observed,no,Coverage-only row. Numeric hours value deliberately omitted from this pre-effect coverage gate.
